gene_id	batch_1	batch_2	batch_3	chemostat_1	chemostat_2	chemostat_3
gene_0001	0.0	0.7345872811987116	3.129838759902031	0.0	0.0	0.5048098820231104
gene_0002	0.0	0.0	0.0	0.0	0.0	0.0
gene_0003	0.0	0.0	0.0	0.0	0.0	0.0
gene_0004	0.0	0.0	0.0	0.0	0.0	0.0
gene_0005	0.94849009255971	2.799529481103751	4.969953936327372	4.689761531093452	4.372025789834999	8.6572907326483
gene_0006	0.0	0.0	0.0	0.0	0.0	0.0
gene_0007	0.0	0.0	0.0	0.0	0.0	0.0
gene_0008	0.0	0.0	0.0	0.0	0.0	0.0
gene_0009	1.4567890159344903	1.2429127958906394	1.5743822333445214	3.2263526985766364	3.7771923490411212	3.8782219507807207
gene_0010	8.547800997904373	7.956959611412245	8.130974856965285	159.95363510308036	159.68121891295675	147.9037844078584
gene_0011	17.146567905328823	12.227011983110133	13.439088359403895	147.00008901269916	166.23260873913986	154.75079778124245
gene_0012	181.63089977430948	204.34281000666144	218.85445198047762	257.88586417607655	215.5958275258171	206.21154170277202
gene_0013	90.20229840345431	95.14457236483595	92.45514308593229	60.585260468194754	78.57624083850332	67.67770418334243
gene_0014	33.76662442836327	37.63920079191728	34.1316279873743	34.73344921901949	26.9659994540888	25.379994247479992
gene_0015	20.851171245913942	21.187131458864087	23.284318810659737	44.50659992570999	49.06920140156144	44.095515642418256
gene_0016	14.97409082590813	13.25909750097343	18.13346729033479	45.520051840935615	36.81197405363833	36.784185270733715
gene_0017	10.20689583498954	8.3407550261596	8.309707295780976	1337.8748954578573	1265.5816247140135	1144.9879982922612
gene_0018	79.28118972655984	63.092520995455416	60.38113679020182	112.30802438693587	95.40783174497618	97.15465391431256
gene_0019	17.758395373244607	17.429274847945194	16.201196214384733	24.058894317750088	24.144476666246632	23.72172925571767
gene_0020	96.31782488513736	81.32803154518206	85.60594745791418	168.7934413417846	202.959096584914	176.81630341388419
gene_0021	17.623603997350028	16.557021171331744	16.75541634763038	36.83195820875355	30.747371203280437	29.757895353105916
gene_0022	13.147930079206509	14.124592361925146	13.576031474866648	19.279712532989052	18.461558110481885	17.157863967639425
gene_0023	74.90680579727861	71.70559544877507	67.3616697806926	117.61843100460845	108.64982698124166	93.93281695493893
gene_0024	54.260469259046474	70.46743576760254	59.706608775608565	152.02995714160303	132.9163361743659	159.0333041843797
gene_0025	506.13594562004243	473.79376096098065	542.96601434086	419.7062315268342	309.39843995917533	332.2003276260854
gene_0026	29.578168777011516	31.381176125254118	32.84406072705505	41.045357759941105	36.733916432659456	35.90315779243755
gene_0027	224.1218248039288	232.68228715450246	229.41116218012675	173.00071833951506	137.47708980007602	158.43142641119056
gene_0028	28.318253324879198	31.083781574839985	32.555814048173936	33.43717695151542	29.780179678229473	30.219513674372934
gene_0029	46.64906092064322	47.57875039378437	49.21280893474184	42.37198198029815	40.41140730058453	30.488431601017112
gene_0030	88.55911477179262	71.43725274975766	78.78113278550933	109.56093512701405	95.18524719583625	114.47218458054428
gene_0031	3231.4546291183988	3503.064930018954	3759.1362605032514	1606.8907798337732	2098.6035455435954	2027.288273277273
gene_0032	19.428748670174706	14.336300165329694	12.216467417682122	9.606447007239812	5.117486408378293	13.79270871205079
gene_0033	15.731486796372801	13.266427018663299	12.717889587810866	18.149493786066262	18.64636372306494	18.233431559640703
gene_0034	101.575598452935	104.37988923076125	113.27196636286882	78.07185446154087	64.09997502602486	64.05355227357023
gene_0035	161.17144609703053	188.18287845132718	200.74550730052923	144.29783709977568	136.18228287739282	131.84697980476977
gene_0036	18.89948275812512	19.46276336238035	19.153174204274038	27.04159623072448	23.796311798959064	26.117818861637062
gene_0037	19.203487816027753	17.927300955534257	18.447652690710804	81.76308479350406	89.09247171107862	80.85249675649372
gene_0038	58.498399013244416	62.83254313839325	59.49091987691179	34.229868646486686	34.19010315942394	42.125514292963004
gene_0039	18.068736263262476	18.010920260337883	20.92873760239753	48.32716981273713	43.20909247705725	41.14997606723123
gene_0040	20.340189310812338	16.410448191877393	18.495935010608083	23.74050548175516	22.097319760750423	20.066358648093416
gene_0041	79.11452318660123	74.94969128806686	67.3976295670429	190.96205533883207	188.21941535899825	209.1281887526926
gene_0042	37.39770141445177	38.61548677005143	40.69251075190108	23.063304160044495	22.201269160260722	21.785358529563915
gene_0043	5.920442883992745	5.964876496009575	4.7726589785525615	14.07371726013394	11.095948790944997	12.124025616452963
gene_0044	26.436446186707183	25.104940900203296	26.981917858900974	67.44068013479551	62.972428170273346	65.04533132526024
gene_0045	27.09422104373184	29.136732762265563	27.881954704884375	23.64536722799711	23.632522042230732	24.369734282533056
gene_0047	163.61917528296314	159.81939311343433	178.04738561080035	98.94327503873708	107.48388391277926	97.6914003285831
gene_0048	10.191975190280367	10.553553554853774	9.713906485438743	10.092567120419544	10.218936125365428	10.37883492816874
gene_0049	200.81656882064527	203.73391619161424	208.4568705635627	105.53608975322055	89.75801818905612	88.24740961292946
gene_0050	37.090906486362485	40.75328570163702	39.84502259106939	42.159567946831096	34.147860560925814	31.484349147723215
gene_0051	39.817342441716036	40.94228347931626	43.83641709423644	49.39639636538944	41.36431287249447	37.975799251335204
gene_0052	36.78664867969606	38.58782589410597	34.77182143236468	40.717146147452574	30.39848213839082	34.198602396817115
gene_0053	32.77485729731945	38.671283175648604	41.81873784763094	24.728963409096124	23.964483613792698	26.38612712846768
gene_0054	1.293263331726353	0.27265356142651564	0.9680738495606998	2.740489483660437	3.893057145023978	6.18314680649779
gene_0055	19.750890781507742	20.469109484396675	21.442586080335936	42.64733892455052	45.301256802243365	42.85192330877386
gene_0056	76.42279960405041	70.78660913393843	80.98211734740222	144.06146133026874	149.78705697353163	143.48506542900276
gene_0057	32.52372527387246	28.332113201732806	30.454635233330055	44.91814513135216	46.60111060629484	45.04797184703731
gene_0058	59.99385087411369	50.34505409621639	53.00960634039801	58.1640346141473	53.913518919516626	52.0151369843969
gene_0059	51.32826557544184	48.27378314291189	53.16871410602047	73.10521946642514	68.57557833690173	67.70171939940482
gene_0060	408.03323409696526	397.16995622582994	424.25162481532783	168.8789063753753	168.88352930738037	192.98817889758442
gene_0061	20.39708246971057	22.221265256261024	20.468112209657505	32.66601202781333	28.2565363746958	29.76039727805573
gene_0062	16.33745384127646	18.982538336320147	17.632269774913667	34.763411133486585	29.2235408057392	30.540997862398175
gene_0063	48.87824809677413	38.63081498396147	38.11381212939672	67.19586521987233	58.57553673589924	53.32928088280297
gene_0064	48.425423821138956	38.18931013890086	35.206754090656766	153.13996008023668	161.43226597283788	170.6612543868682
gene_0065	204.38863705202766	202.87192169142008	202.504914763939	118.10889399178949	99.88575323019853	97.27873393208307
gene_0067	253.46811989833205	219.0332491355869	218.21498682082114	1716.4016654335196	2100.8356139775683	1947.5942089421071
gene_0068	1817.6392179806874	1894.282351265614	2143.586750672677	1266.4886037515794	1172.9550791725233	1206.2956450384904
gene_0070	14.502227536788446	14.430751084065983	14.20783145295658	21.410447251429908	20.84121425529748	19.689960974816707
gene_0071	27.702282987603105	28.82448361406469	27.29151104708142	36.93641639992982	37.9866476032766	36.72285358820659
gene_0072	60.00605005947662	57.69298868384807	61.24823973235445	45.95676809019046	47.005060343622844	39.363952800424315
gene_0073	295.3964610312153	296.9569084245792	285.7542787790554	235.0814024453488	209.8402040453663	221.8387026550558
gene_0074	46.54709576016094	43.60988357083545	44.34549062624658	37.428397356076424	33.43744046692141	37.908030133655814
gene_0075	59.64813257325661	57.232261962267145	67.17747704867965	89.85065359986947	85.95238023846952	84.94521913496598
gene_0076	45.6082835630659	43.95945952869029	38.41990477734812	49.27364787409116	45.69581613568226	41.38526521933666
gene_0077	1.0566512434656419	1.1881044080206395	1.1073406138834672	0.9951540759379587	0.7289318568324971	0.45926312575034856
gene_0078	0.0	0.0	0.0	0.0	0.1798663023352915	0.0
gene_0080	64.2161190201394	70.35690745926026	72.09723177181836	73.26156112000164	71.61237494428525	62.802615322677944
gene_0081	477.32068760605426	523.1768901376374	546.683600853485	250.59162795758576	206.95815147628895	189.4138759935053
gene_0082	20.997308195840183	22.119332846828634	23.017954090885006	30.508548064276894	20.921833768197956	21.014448070457462
gene_0083	8.215869822269775	9.982476084351108	8.609999173180066	12.11561812297698	13.098140853444136	13.469363159826887
gene_0084	23.661440344748485	12.697865860720587	12.398260087588106	76.22258250387304	90.65261637698691	71.98949496136711
gene_0085	15.39188644648285	12.838953259173035	14.727630164650112	19.85332381496228	22.47429447679467	16.62787661397234
gene_0088	72.47911156449919	62.52084800914119	59.641553148613355	124.50389511078039	121.67040778563816	115.17579702345076
gene_0089	27.423472059135953	23.261409587405158	26.590310996359168	10.560278624979937	6.750726751477748	10.396935442518528
gene_0090	16.864153845711645	15.999310984507938	15.14841959792583	5.294219683989942	4.230455430926057	8.144266096639512
gene_0091	5.64018523267948	4.459116773831644	6.121852959027997	8.299884538027708	9.285071493462288	6.741491166950769
gene_0092	14.608765489446258	17.39877790277459	13.69803899812442	13.939567784973516	17.551889553842148	14.035862847400015
gene_0093	13.393976009104453	13.242323771899738	14.953926807545484	155.5369409340795	119.90389666142165	109.20182375217954
gene_0094	0.0	0.0	4.675438147507973	11.029624341645711	0.0	2.2622961379554205
