gene_id	batch_1	batch_2	batch_3	chemostat_1	chemostat_2	chemostat_3
gene_0001	0.0	0.8811032758987616	3.653608669282651	0.0	0.0	0.5619257860208904
gene_0002	0.0	0.0	0.0	0.0	0.0	0.0
gene_0003	0.0	0.0	0.0	0.0	0.0	0.0
gene_0004	0.0	0.0	0.0	0.0	0.0	0.0
gene_0005	1.149909010459784	3.3579053979133904	5.801662060146992	5.123018728539755	4.748059942368401	9.636805999633854
gene_0006	0.0	0.0	0.0	0.0	0.0	0.0
gene_0007	0.0	0.0	0.0	0.0	0.0	0.0
gene_0008	0.0	0.0	0.0	0.0	0.0	0.0
gene_0009	1.7661489865867581	1.490816086998774	1.8378507705272895	3.524414874849534	4.102065392386305	4.317017149747793
gene_0010	10.362990045137026	9.544002951383748	9.491671139013407	174.73073266052293	173.41526228686385	164.6381207431381
gene_0011	20.787768989328605	14.665732158051759	15.688082838718048	160.58049095163307	180.53013147927865	172.25982845677242
gene_0012	220.20157075625772	245.09969599449616	255.47914266740233	281.7102966196371	234.1390379711672	229.54301566664847
gene_0013	109.35742662149582	114.12148908683116	107.92725702876263	66.1823467982718	85.33451527541652	75.33498941602134
gene_0014	40.9372179926508	45.14647063566358	39.84346206873114	37.94225136524871	29.28532171781158	28.25157296755924
gene_0015	25.27907237239485	25.412978706682786	27.18088553150591	48.61828121778222	53.28960092606274	49.08463199662162
gene_0016	18.153950261816753	15.903670731277648	21.16805317414957	49.72535950049499	39.97814006723449	40.94607288303604
gene_0017	12.374405997013655	10.004347699875716	9.700313959948849	1461.47263574737	1374.4332044136706	1274.5358279167162
gene_0018	96.11713937940122	75.67654430810838	70.48575398329093	122.68344743862133	103.61377674161481	108.14706132057918
gene_0019	21.529522565588408	20.905604491279256	18.912421847404737	26.281542325896215	26.221122198087652	26.405686244437778
gene_0020	116.77163058646772	97.54919102318843	99.93186734775455	184.38719229440656	220.41543274393138	196.82190031415925
gene_0021	21.36610723959891	19.859376777365227	19.559389195837937	40.234628234549774	33.39192597693649	33.1248046682571
gene_0022	15.939990713211388	16.941791560178597	15.847943007958506	21.060842375995296	20.049420738067898	19.099162951833634
gene_0023	90.81382252353824	86.00752649445391	78.63445997320237	128.48444870022604	117.99470452217079	104.56069478874433
gene_0024	65.78308303080746	84.5224115474776	69.69834556041454	166.07503656032029	144.34835515910729	177.02687217445512
gene_0025	613.6176739763162	568.2935786771244	633.8298836786436	458.48021703045697	336.0095318780993	369.78660059023855
gene_0026	35.85931266587757	37.64026112785073	38.34042396822076	44.83727693394368	39.89336877786377	39.96536296455447
gene_0027	271.71575939946115	279.0915806776537	267.8024892879004	188.9831528166258	149.30137525509866	176.35689590649383
gene_0028	34.33184480702562	37.283550197358245	38.00394000031023	36.526224759272914	32.34154714628782	33.638652053692674
gene_0029	56.55533558328455	57.068498064279346	57.44843717423692	46.2864595163764	43.88715745107277	33.9379962675956
gene_0030	107.36530073772563	85.68566190842142	91.96493870823373	119.68257209896022	103.3720478881349	127.42395620338901
gene_0031	3917.678027492208	4201.763445303687	4388.217376034844	1755.341184242878	2279.1026193566668	2256.6625516259464
gene_0032	23.554587794902023	17.195725223185512	14.260859644619378	10.493925460073369	5.557636983233059	15.353262605151427
gene_0033	19.072184893633356	15.912462146828382	14.84619343600301	19.82620991772568	20.25012132136971	20.296423912993358
gene_0034	123.14593143367155	125.1988221047012	132.22771843461499	85.2844158336233	69.61315837511788	71.30078865434801
gene_0035	195.39740008843748	225.71660974166846	234.3397158950499	157.62859519587775	147.89520311014317	146.76459475071042
gene_0036	22.912928334282277	23.34467938057978	22.358405235931986	29.53979707094216	25.84301197203373	29.072877563646344
gene_0037	23.281491124816206	21.502963642616276	21.534816637265415	89.31665542547148	96.75523805954656	90.00042275235073
gene_0038	70.92096865373087	75.36471296092684	69.44656171766754	37.39214819106602	37.13076432763466	46.8917380058812
gene_0039	21.905766649258883	21.60326110933885	24.431104285913726	52.79180922238664	46.92546910711387	45.80582407311343
gene_0040	24.6595796270676	19.683569306066882	21.59117887062062	25.933739573251838	23.997891099742223	22.336734595442753
gene_0041	95.91507996144428	89.89866856087409	78.67643753090861	208.603823340498	204.40800429857183	232.78966206648482
gene_0042	45.33938115358383	46.31748025639146	47.50229052140597	25.19397593471419	24.11078109709668	24.250227959902894
gene_0043	7.1776929159512415	7.15459191233106	5.5713503337517425	15.373898358330548	12.050301738692475	13.495779038554653
gene_0044	32.0504219422999	30.11220890228058	31.497267612034655	73.67109502377207	68.3886321906236	72.40478095526427
gene_0045	32.84788017710895	34.948155709865	32.54792314908274	25.829812102191404	25.66513480015149	27.127008760113203
gene_0047	198.36492275224657	191.6959283512381	207.84312596061446	108.08401402199344	116.72847969995689	108.74453704653786
gene_0048	12.356316842548535	12.658496611023262	11.339502022433537	11.024955114273924	11.09785797313426	11.553131550474074
gene_0049	243.46145916325443	244.36935618485896	243.34155459382322	115.28589689645514	97.47802761381142	98.23202115679402
gene_0050	44.96743604320195	48.88167063926769	46.51297754746031	46.05442190328209	37.08488847981673	35.046595306905225
gene_0051	48.2728509295522	49.10836468272979	51.17232094435617	53.95981480603359	44.92202160612068	42.27251011520639
gene_0052	44.59856683082648	46.28430232228674	40.590790126202066	44.478743941049494	33.013029265671825	38.06794838411583
gene_0053	39.734841743060876	46.38440544964396	48.81698862447004	27.013514832733033	26.025648099044567	29.371543138754475
gene_0054	1.5678974084336623	0.3270352649808287	1.1300783460715766	2.9936658521068193	4.227895619146621	6.882729029390845
gene_0055	23.94513917691035	24.551744745705175	25.03094389354649	46.58725493488234	49.197578674345706	47.70033540406662
gene_0056	92.65174887815472	84.90524515466895	94.53425198382908	157.37038217456987	162.6701120461871	159.71945289644725
gene_0057	39.43037996866599	33.98305197232036	35.55113468906573	49.06784646372639	50.60923177856605	50.14485233003921
gene_0058	72.73399082761739	60.386550686108485	61.8806181844975	63.53743930903797	58.55057399913892	57.900306186168145
gene_0059	62.228204110374165	57.90215751876087	62.066352197148866	79.85894506520529	74.47370445142724	75.3617217951662
gene_0060	494.6821228136436	476.3868889046052	495.24896753181343	184.48055289809994	183.40905543021407	214.82351669732307
gene_0061	24.728554470941873	26.65337409593754	23.893394500423252	35.68381682003649	30.686856601509696	33.12758966949035
gene_0062	19.80683354251478	22.76867179855393	20.582981632821088	37.97498127015754	31.73703224635721	33.99651005426387
gene_0063	59.25790721786698	46.3358657360145	44.49205377587341	73.40366321815422	63.61356793115994	59.36313678706076
gene_0064	58.70892234307237	45.80630121010371	41.09850756879002	167.28758560053308	175.3169153881685	189.9704481424192
gene_0065	247.79208262201792	243.33543387587417	236.39355535907265	129.02022243889587	108.47684037643786	108.28518017284048
gene_0067	307.2939582835383	262.7201944324294	254.73266477181315	1874.9690830575257	2281.526666063942	2167.9516302722172
gene_0068	2203.6284099504064	2272.1035714826753	2502.3100985119972	1383.4914192297372	1273.8399298936433	1342.7800299693788
gene_0070	17.581883297575104	17.309014707008853	16.585472974925306	23.38842210382365	22.633749047402087	21.917750011454824
gene_0071	33.58506859231767	34.57362738026006	31.85867036887263	40.3487366526852	41.253846271750646	40.87780192571263
gene_0072	72.7487806006252	69.20005644908228	71.49796421827072	50.202421182449754	51.04792488302959	43.8177240699401
gene_0073	358.12609415985355	356.1859992820744	333.574471505506	256.7990759176439	227.88837829884287	246.9382866668803
gene_0074	56.43171736343038	52.30802691427555	51.76658653199072	40.88616859580498	36.31336576866566	42.19707336946101
gene_0075	72.31485667708185	68.64743617635361	78.419443094019	98.15138320185451	93.34507003832117	94.55620963645738
gene_0076	55.29354142143849	52.72732701587644	44.84937018670153	53.825726363443955	49.62607371441259	46.06773463874887
gene_0077	1.2810389853367767	1.4250759750543043	1.2926510204187156	1.0870900225974083	0.7916266546710415	0.5112257151017123
gene_0078	0.0	0.0	0.0	0.0	0.19533644725649074	0.0
gene_0080	77.85288898351631	84.38983798263041	84.16250524069855	80.02973012837174	77.77169330550996	69.90831644961304
gene_0081	578.6832818419855	627.5263451642884	638.169598070755	273.7421923759638	224.75844288381123	210.8448050270958
gene_0082	25.45624258935283	26.53111091201122	26.86994540838261	33.32703850240426	22.721302574800294	23.392094074034773
gene_0083	9.960570818295492	11.97351574771348	10.050858857224904	13.234902913576292	14.224700606828822	14.993332639316373
gene_0084	28.686122993077113	15.230499483392878	14.473074817902402	83.26430141832023	98.44956941727133	80.1346308421934
gene_0085	18.66046788640572	15.39972725543058	17.192258571568917	21.687445950818294	24.40728908469852	18.50921102954366
gene_0088	87.87058938403281	74.99084915128189	69.6224030531453	136.00601697970794	132.1351742072911	128.20717774701205
gene_0089	33.24705009178299	27.900978840853767	31.04012641796941	11.535875505754413	7.331350914052122	11.573280018472808
gene_0090	20.44538220597496	19.19042934907503	17.68346595932803	5.783318920218212	4.594313239472662	9.065736014470366
gene_0091	6.837920470225738	5.348503163064389	7.14632821656233	9.06665800619494	10.083672452855968	7.504246366493028
gene_0092	17.711045375996544	20.869024824053223	15.990368154711515	15.227355667595823	19.061512376535514	15.623928024938287
gene_0093	16.238286324305278	15.883551423451152	17.45642533533472	169.90600824841655	130.2167269908676	121.55728885681559
gene_0094	0.0	0.0	5.457859863990132	12.048581083787942	0.0	2.5182600040195458
gene_0095	30.399087444303753	35.687276333669104	33.15340022512088	38.760153612690395	38.688445172598854	37.684945543750864
gene_0096	1.186918435698899	1.3170718018798784	1.1018631259876048	2.467687283090508	2.0723698373759167	2.1220188330359764
gene_0098	1.4603844432839257	1.5992024457562524	2.2104332449160036	2.16874459508183	0.8614337324011242	1.3598604021705547
gene_0099	1.4317494541999272	2.6130758917585823	2.1670914165843174	11.694211051911825	9.712243061385223	9.66567442719267
gene_0100	4.05662345356646	7.23918802605711	10.915719727980266	21.4196997045119	17.01597496100986	20.565790032826293
gene_0101	7.021079054249642	6.606391869933237	5.667777551066676	7.8779184009382694	7.730815547189576	6.683074626051872
gene_0102	32.87246193268357	29.846401257493742	29.26803161616398	50.73166738810585	46.38489328313746	49.987302299207656
gene_0103	0.0	0.0	0.6951047939987433	0.0	0.0	0.0
gene_0104	0.874481702565225	0.9576062549438638	0.9927095411299417	1.9479741871992482	1.547485746828367	2.0357191649259803
gene_0105	0.0	0.0	0.0	0.0	0.0	1.581233025779715
gene_0107	120.0925278233482	117.16660896995896	113.7007963543934	139.81246881999613	139.92832201439583	125.63177319545228
gene_0108	16.828366730225255	15.765299415796884	16.397872736765603	28.85224016206786	24.19853412481892	24.749190306565982
gene_0109	40.37608031127867	42.75645427889981	42.21313488554868	64.66699378564309	59.37312357000804	55.12628540049037
gene_0110	22.48907708618172	23.29284280953926	24.891307955262022	25.987363049825582	25.70206516307493	24.802073745074125
gene_0111	43.631609137127555	42.25134456275931	42.211558886486316	62.345840515699415	61.20247872911479	60.453752991771076
gene_0112	124.74117119716867	133.0200799787994	130.98863673576318	174.20240150310065	167.5010035224408	171.2416802733291
gene_0113	28.34556567017995	29.84796455108569	29.52516677764966	56.54642660700835	61.6410541968604	52.91048970878276
gene_0114	23.731247203363793	26.65337409593754	12.894193928676687	35.242099670079725	36.61093362704778	28.897033546124288
gene_0115	5.152843114710878	5.386850541783387	4.492412315598953	7.591014201829513	4.571402193020644	4.913308190002757
gene_0116	0.0	0.0	0.0	0.0	0.0	0.0
gene_0118	535.2068261925156	472.3407467990689	484.72992770075	1129.8523810824659	1055.1774363184466	1031.9746476911528
gene_0119	186.903865843279	158.1857516843495	149.59982048021544	94.32392436310343	81.65868569615863	76.39996619569929
gene_0120	23.79169357932753	22.876008495586124	21.4699917828486	17.665932794375166	15.97360563392813	16.660541351096203
gene_0121	82.18030538774858	72.78043111067815	72.04979211595828	82.82843748744257	72.47486752304661	70.50198764020773
gene_0122	73.68002960459624	61.50778637524047	69.01352665122364	96.66124100251594	89.65147441278668	115.37277167736607
gene_0123	4997.07882978641	5029.552730164703	4930.4472836981395	2094.2457349454307	1995.76441056291	2118.164237121387
gene_0124	30.28638192037687	29.076408104659137	23.862631621252312	41.896202404989886	42.5822356357374	38.63239778893621
gene_0125	130.11956177126922	143.87769239465808	144.7432195920511	111.5207528750609	105.12757634753055	104.40634367375824
gene_0126	157.52461410703017	131.7694899125002	128.7349698818122	146.81669871200023	139.86199363141847	147.82752124719232
gene_0127	28.890213986703742	28.623406094332925	30.59367752021425	26.637841222200727	22.28491612081169	19.65885146616128
gene_0128	12.17860054029816	11.835321782916312	11.839718958899685	15.129871726808314	16.561279790782013	15.925194451531066
gene_0129	1470.4378144514599	1530.0581854204145	1483.7666636767087	503.68307443748284	453.81327786638934	532.1192878058692
gene_0130	29.551676636045173	25.683122790517974	27.768469029637156	32.97234823357814	37.445620487671995	43.96979030572886
gene_0131	51.284652468023694	54.23051447042949	51.14865918409102	39.68294136770524	33.54410660318343	35.971842442737916
gene_0132	20.202946843848775	21.84242251340336	22.715914769887785	31.288212537741806	35.524210572009466	28.75594131072122
gene_0133	55.36097889573051	58.99744680059378	59.39435734342203	41.57941707346427	42.41481993957605	43.55108477539686
gene_0134	50.85620622276001	52.439971798511266	51.11751677493197	27.623576143318694	24.278891102904314	21.743025400559006
gene_0135	26.270753361657334	22.030833201070145	24.061911706650225	32.81126509164392	32.264030936794875	29.856713626991887
gene_0136	51.88591435220334	52.88114541190003	50.00314725691558	43.649051231686855	35.19097216861545	34.92389322939682
gene_0137	60.02427584683931	38.3989287822829	33.71847322753226	296.8239424624707	311.7222065553221	329.5932839159141
gene_0138	299.97085862048203	312.7362347323892	323.63379569087056	212.42782566924535	193.16025723738161	204.61273246079784
gene_0139	26.62393177371464	22.47084462242119	23.577954612437367	933.3943084217566	1777.4691106098273	1796.6894052062655
gene_0140	18.665025890286127	17.519352636093778	16.143613586465197	24.06331783868884	20.80991600744289	22.346020653645354
gene_0142	1833.1094280623602	1826.2202390510042	1816.3676166764174	895.0117620001877	830.5764046733227	888.9833673891089
gene_0143	4.425407403890683	0.0	6.698282560351526	0.0	2.610405249700376	2.0603945487432647
gene_0144	102.9307107615779	111.75149620947306	96.76193722724673	95.3725032776949	75.764653572629	88.47284544242163
gene_0145	29.065903968272305	24.32443849532164	26.467970893816226	28.425293236509415	21.74492916740702	19.80379226461973
gene_0146	36.00017464839445	41.03379918955965	32.55676872356904	34.04424655070314	26.04334539817352	32.415277028484155
gene_0147	62.30080423183719	63.250820484549024	61.06293673519235	42.11476507268996	38.98843804139645	46.368328697864484
gene_0148	38.26675813952532	40.26512396846179	39.00764549851771	95.38996948956175	109.52185554992903	91.08155902238609
gene_0149	20.4631762722987	17.81531010067888	17.69885626912727	33.97511115010699	31.26352188087631	29.883790387124897
gene_0150	74.41271877038322	62.055565643213356	60.1822791872805	469.75670141562523	486.2826298554438	454.9303979017143
gene_0151	20.947061034513137	18.935400661682245	19.21539691323864	21.258377775532317	19.056897317506884	16.203372597805622
gene_0152	61.39062293862126	60.41941330212527	59.092883018079675	37.96080926829028	30.89791005742913	32.094266306607786
gene_0153	21.757181022761976	19.292703924094326	20.02669655035333	26.16363392322556	26.794595746197757	24.706766027808044
gene_0154	168.60802208823506	132.78226367794338	125.9277121346087	200.115978546187	171.50362490531472	192.85292976236957
gene_0155	35.75683559586931	27.477705253543856	30.004162602811732	62.602936765248685	47.06802867758719	58.530074010949136
gene_0156	159.47122576425886	160.423138426492	177.5992748666789	191.29964116995382	183.6641731345793	189.70694053865168
gene_0157	125.42536247342805	118.0910258987472	109.28776808994594	87.68369295905005	64.2984029926198	75.15018011995171
gene_0158	192.1230706836209	183.33429602024418	189.30860413104364	180.57457662674935	174.6745158877333	173.24447554305044
gene_0159	57.33490236759088	51.90728702215999	48.71042234222219	46.584012782187266	34.53958640653672	46.24823563467877
gene_0160	41.92358382811269	35.57161333716379	38.10125745355849	43.91089341753134	39.96004386043238	42.26942504845736
gene_0161	42.477528278210336	46.70747527869824	44.19095309347299	36.88429810145179	33.442679755476334	32.85239673512999
gene_0162	67.01614709838044	67.7290522617247	71.80879300873117	61.431554673842555	52.793397650891016	53.86592026535082
gene_0163	116.88059793518109	113.70893385638882	112.15622607878697	179.49507314243812	167.87667617783	186.34264555340536
gene_0164	22.063362092778732	17.641082135440673	17.492637189982762	391.62222544283395	396.63135880339536	383.9893581668653
gene_0165	13.34005020307432	11.27642750212742	7.084721938833345	108.43722975409146	100.22450155820772	111.79621575536771
gene_0166	80.99744397808459	75.87147155818978	73.89436752179405	106.94641400493971	101.1031486218975	91.85453584849587
gene_0167	48.73454872949752	47.517780062440686	50.34320060065107	60.35194235182467	49.30831092703268	55.532760767372196
gene_0168	420.89682644864234	373.14723734312554	402.0285792609237	908.4577523284911	869.1452570798242	826.3081876071296
gene_0169	2.3746088508681717	1.7335527867276446	0.599033399706234	0.8816034939357031	1.4007052559367872	0.0
gene_0170	24.905781203291756	17.56230076088908	15.992798671226899	243.77361727663975	227.04454962510252	207.66860405240257
gene_0171	60.81132095861971	75.12919823292394	80.5887120542293	93.86597700588544	65.68432209558573	67.14310735717113
gene_0172	241.98932304002238	243.18450414805827	254.8392046824649	334.27344378740594	294.73848364798795	301.4731842002077
gene_0173	237.9762831442215	244.4841314800089	201.28339093856334	152.3050181546103	138.61251875909	123.62367292459588
gene_0174	52.33044255100734	44.4222901598959	39.29659102072895	182.5360034193873	192.38686690291772	188.11402230026007
gene_0175	207.34941190419184	216.81141204247123	209.86412187363436	79.83223638792596	83.76700432314381	87.80477941601255
gene_0176	129.115534470596	104.78322176772012	115.4231951923235	151.2536466527027	134.57591355966062	159.0394676358267
gene_0177	22.204675745837463	21.92538765786675	22.190509183854616	27.267841400151656	26.53148727473248	23.260770037127905
gene_0178	128.49118938970975	140.91163669325118	134.79644594319814	121.88680863831988	117.19505429178085	125.44448671185738
gene_0179	28.95946488098436	29.749091767137084	25.777951439766426	31.793918638947503	30.259995132504077	25.13622981349255
gene_0180	14.758178323807174	14.294940400199	13.967290649293108	20.484179464775536	17.410747827922325	16.885981215856294
gene_0181	59.72381466031083	45.29532938847189	49.83057604145904	148.86613911327586	138.92486204619286	139.52324935564943
gene_0182	104.75008834026063	104.1016600815152	105.69960019319109	94.24387507423657	73.06401290522624	74.57873148029614
gene_0183	20.247217945234368	23.429809677254834	19.996052953025796	13.754574865563225	12.197291786210608	13.037009755322428
gene_0184	1237.664370663979	1117.7706540923273	1094.8227357264218	1600.0440139577072	1504.673591516948	1575.3492527339451
gene_0185	59.95262451376115	66.21259249096062	55.06693346983728	213.4501259370011	183.16801467897588	173.20327227646015
gene_0186	23.629562610164314	26.582675490908528	22.475669599057504	37.10451628190398	38.15900087824609	43.46503407468219
gene_0187	320.7386394128248	292.9380181011453	258.22818281729013	140.86705547494125	149.74455535197112	162.03944044555675
gene_0188	2587.186334786155	2576.679870495688	2750.244311042859	1290.9737563355523	1351.997573694817	1333.021052127715
